GT,Features1,Features2
3,51.95214,46.238525
4,8.328677,46.127926
5,-13.202534,-60.423763
7,-31.264599,-0.12719864
6,19.231293,-37.680115
6,35.096485,-77.974556
7,-58.341198,-11.214296
0,-47.818043,-48.398773
8,38.68208,-28.804502
3,44.260258,36.182835
8,40.07391,-24.502787
6,37.935,-74.94664
9,-15.091434,40.4733
3,33.114437,25.30769
5,-12.5371475,-54.21287
0,-28.771244,-27.888124
7,-49.43396,-7.9204836
4,22.283245,61.167274
0,-42.497154,-43.569828
7,-55.909275,-11.730028
3,56.357224,52.194004
8,64.8163,-42.348454
1,-51.85567,30.673952
1,-46.822994,26.443151
4,23.064503,81.95395
2,46.741596,9.191279
1,-59.1997,33.367786
7,-49.575214,-7.3878746
7,-53.992535,-10.047579
8,52.06423,-32.1305
6,19.194778,-46.353294
7,-36.397205,-4.8393507
5,-13.294467,-50.6709
6,26.197844,-69.24434
6,27.530144,-80.42799
4,25.59967,75.46076
4,17.130499,64.54111
6,32.99072,-78.59551
2,46.483284,5.960851
5,-19.3147,-68.330986
7,-52.25308,-5.093029
0,-42.493015,-40.479233
8,40.91974,-29.72558
2,45.97664,6.086541
1,-59.169476,32.22769
8,48.86233,-27.35701
3,46.60709,45.73359
6,27.702658,-71.345314
4,17.884096,70.37155
4,2.0911856,58.37256
3,58.70534,52.971283
5,-5.711616,-31.44134
7,-41.508076,-8.043568
6,37.07736,-84.238945
2,45.73871,7.0734615
0,-48.17766,-43.17038
5,-8.147428,-45.528725
1,-37.18095,21.318287
0,-37.810318,-34.71029
3,37.61288,34.70162
1,-48.846996,26.007341
1,-44.000168,18.155462
9,-28.057816,65.807495
3,37.99105,35.246914
2,91.772575,8.191345
9,-15.678805,38.65498
3,40.921032,36.43035
6,21.984612,-72.82993
2,51.87756,5.345287
1,-50.87898,28.405487
3,41.028545,45.771908
5,-2.2118683,-23.30732
5,-13.183448,-65.12435
7,-49.753525,-10.113118
5,-10.721393,-53.05147
2,25.046188,2.110637
7,-45.22967,-8.4332075
6,24.605026,-59.13514
8,48.50028,-31.335695
8,34.587902,-21.486437
4,16.165735,84.54986
4,0.32827616,46.8476
9,-20.955303,47.79787
2,51.5441,-0.7825784
9,-28.75389,53.09497
8,32.025955,-27.381948
7,-49.09814,-7.018816
1,-45.182674,25.340082
1,-56.254078,32.706535
7,-62.407078,-9.058191
1,-50.499554,30.596647
0,-54.561474,-52.487675
9,-22.552467,51.31004
0,-44.601616,-41.74728
0,-50.358913,-42.80229
1,-56.710186,32.437336
7,-54.607353,-9.540042
2,41.09821,1.1250864
8,68.55564,-47.721302
2,34.662014,5.63694
3,36.87765,35.200962
3,43.72994,39.36808
8,50.843582,-32.102642
9,-16.251686,53.173283
6,28.860876,-77.22331
4,25.56984,64.782486
3,35.185772,34.358734
9,-19.209715,45.227173
8,44.506916,-25.772251
3,51.21771,48.58875
0,-45.79892,-49.013535
0,-49.502567,-45.069405
9,-21.349583,51.589474
8,48.00487,-27.153421
6,24.472292,-61.217335
5,-17.234629,-78.804634
2,48.04571,5.3785257
6,17.789034,-41.854755
1,-51.918694,27.822832
9,-21.667612,52.033497
0,-49.94089,-43.78758
8,33.996937,-24.084608
1,-57.645267,33.36131
7,-45.473324,-8.6386595
0,-42.059967,-38.26237
7,-45.732357,-5.8378906
6,29.874979,-66.05397
4,3.773036,42.44054
2,22.380531,2.736403
1,-46.170887,28.131495
3,36.108517,27.232916
4,8.316109,38.975197
8,50.59773,-32.612225
4,6.7086267,29.118788
9,-17.281513,39.821552
7,-63.60656,-16.402752
0,-32.0052,-26.030909
7,-30.107662,-3.6453161
7,-48.235027,-8.539004
3,21.857504,16.311256
2,39.14583,9.435261
1,-51.207474,31.003477
3,52.750843,53.044132
5,-10.404042,-54.590206
4,18.985825,64.90462
1,-53.06172,30.848557
5,-13.755387,-60.04741
0,-16.593687,-16.664204
5,-14.671804,-71.95082
2,41.170208,6.96289
2,75.08393,3.869949
5,-11.333793,-43.88101
8,48.258816,-27.24175
1,-46.76012,25.151548
5,-9.288058,-50.64858
7,-65.86349,-12.961907
4,13.044059,81.256226
8,20.591116,-16.43608
6,20.685097,-65.33286
0,-40.11394,-43.368893
6,26.254642,-57.441242
4,20.279633,77.07624
6,23.392178,-39.32381
6,18.308605,-48.4435
7,-54.32771,-9.548087
7,-53.55975,-8.796775
9,-23.831573,53.598984
2,54.69045,3.5266473
1,-56.59145,30.794085
9,-25.187105,53.937084
8,52.74017,-36.220455
0,-40.405766,-39.826347
2,40.539036,6.5102315
1,-55.949215,30.327112
1,-51.191044,31.56735
9,-14.272628,30.319391
2,49.76233,3.3653834
6,33.27467,-83.17156
6,29.205315,-65.60291
7,-43.35348,-3.7683368
5,-8.128113,-46.76804
1,-55.49049,30.358473
3,56.377754,57.696934
4,11.873737,66.518974
4,18.511305,65.677185
4,23.575548,69.208496
7,-45.20261,-8.1975
9,-20.178211,44.060383
9,-22.60685,52.689484
0,-52.0217,-47.57899
4,18.832434,65.740204
6,29.01098,-67.27936
0,-46.574467,-41.54623
9,-18.727856,50.369617
0,-37.576954,-33.210762
8,58.40772,-38.859715
5,-14.19477,-61.99053
5,-10.485639,-59.088177
9,-17.663097,36.75588
1,-37.369595,22.882978
0,-38.959072,-42.29832
8,50.581455,-28.468054
1,-34.838634,19.50676
6,21.264458,-58.26151
2,47.102703,6.34388
5,-11.129504,-52.939022
3,54.656994,43.51083
7,-36.238377,-8.340518
4,17.620434,65.978065
0,-38.031178,-34.49205
5,-14.691142,-60.15284
9,-23.879354,53.05846
6,17.029371,-54.64404
1,-48.199005,28.825834
7,-51.61058,-7.263714
3,40.744812,41.169903
8,39.294495,-22.705772
5,-11.657596,-59.289738
9,-28.554836,57.34705
1,-58.935963,32.030212
0,-36.19078,-30.552816
6,25.01459,-68.460556
1,-36.551407,17.917847
3,49.495895,48.570366
2,48.998165,3.0245016
4,22.37372,75.94908
3,34.533577,28.153593
9,-10.804304,36.38552
4,19.167349,74.1059
1,-48.602314,27.899511
5,-16.044495,-70.42905
6,25.985657,-63.544044
6,24.210705,-62.755127
5,-12.757079,-48.79951
7,-56.156467,-11.953377
1,-53.534313,28.974974
8,45.305965,-30.781672
2,64.8036,5.4719205
9,-20.900955,49.67316
3,40.37005,38.04897
0,-45.433117,-43.70281
7,-47.885735,-7.4555
1,-43.265614,24.39371
4,26.20612,80.00371
2,46.609806,1.8901794
9,-22.048458,54.615173
3,40.027744,36.840153
2,55.02415,5.997224
4,22.105194,81.668976
1,-53.455303,29.51924
5,-10.39281,-53.40312
0,-37.963074,-35.060146
6,26.745928,-66.07728
1,-45.2427,28.6048
7,-50.925434,-5.7518234
4,16.306404,66.92404
8,37.28159,-19.070896
1,-57.577892,34.193447
9,-10.432414,22.688927
9,-12.114456,48.92573
0,-34.624195,-30.919472
3,48.062115,44.640793
0,-37.915108,-36.219032
0,-45.870804,-44.42893
1,-49.93939,29.138113
7,-31.353668,-10.781373
0,-49.889194,-47.543343
5,-13.292016,-57.7901
1,-54.56953,29.920385
4,14.315322,44.775333
2,81.23315,9.920988
5,-14.882165,-61.98302
7,-40.38782,-4.329615
9,-28.85363,61.003796
5,-15.239525,-63.504604
6,23.111399,-51.726078
3,56.635426,46.654385
9,-19.195305,43.739292
4,19.771458,75.67763
7,-57.667786,-5.2740736
2,63.03259,4.008798
6,28.419212,-69.96986
4,24.409592,84.452934
7,-30.63078,-3.332
4,19.745153,93.36862
9,-8.109952,16.149366
0,-42.851845,-39.90596
4,9.259013,53.99322
0,-52.280735,-49.005577
5,-8.134625,-56.853683
6,21.989693,-52.80717
7,-36.11751,-1.8329861
9,-28.097702,59.034603
4,6.5359297,35.911335
6,30.072042,-75.36306
1,-50.279102,28.167286
6,32.446907,-68.893585
5,-7.5424156,-41.568283
5,-7.226384,-37.35094
7,-53.66588,-5.277997
7,-41.66229,-6.6497116
7,-37.637733,-3.854818
3,52.64999,47.340256
4,4.561841,47.946175
2,59.75799,8.820075
3,41.019947,42.60538
2,81.0701,11.557664
7,-36.580193,-2.800521
3,48.166847,45.56751
2,26.420944,2.6642938
4,16.081558,74.85936
4,13.559542,79.72157
4,20.236568,81.7218
7,-32.223423,1.3895569
9,-29.951233,69.76523
6,27.938683,-66.92375
1,-46.121685,26.827684
7,-53.70614,-10.251105
4,18.179228,75.600784
1,-52.43244,27.12668
0,-47.471188,-43.14414
1,-39.987194,21.056387
7,-55.55511,-7.377713
5,-3.9434032,-19.929111
9,-25.052847,57.992496
6,25.126804,-67.9328
7,-63.157097,-11.020851
8,20.267368,-10.3362255
5,-12.03629,-53.37992
7,-45.816032,-5.4252725
6,28.215837,-68.98829
7,-55.840836,-8.824497
2,50.625343,11.082575
2,77.13286,17.309805
3,51.803375,50.232594
7,-41.37374,-5.8599415
1,-48.518093,26.644197
5,-9.28202,-37.112324
4,21.643946,75.863556
6,27.32285,-63.02009
4,12.99853,71.4128
4,19.490887,75.30812
0,-46.75243,-42.455463
8,44.283375,-29.883863
9,-27.344936,56.783756
5,-6.394132,-50.08336
9,-23.363228,58.535038
6,34.02244,-71.10758
6,25.749306,-73.595505
2,46.84373,3.9089441
1,-51.284115,29.52795
8,26.190071,-16.56372
8,42.72467,-26.601446
0,-43.726704,-38.636467
3,47.454597,44.65588
1,-49.56945,29.39675
3,49.972027,43.58908
8,42.82065,-28.818815
7,-58.310863,-8.45171
8,38.69871,-21.313795
3,57.424213,56.17561
2,45.57105,10.729044
9,-32.407547,64.359375
6,22.963688,-43.862118
8,47.401527,-33.828938
7,-63.183575,-13.424623
8,62.600323,-42.77786
1,-47.165524,27.54735
9,-23.953098,54.443855
9,-21.452904,49.394012
6,28.351118,-76.14365
4,14.857679,60.64623
8,40.927536,-28.1088
7,-22.181622,-0.76089364
8,69.4425,-48.870743
5,-5.6426945,-53.245037
8,40.834507,-28.569523
7,-25.992231,-2.0554268
4,21.244392,73.8008
8,55.904396,-38.16052
7,-52.046856,-7.790141
9,-28.944038,59.213478
7,-53.050816,-6.3602867
5,-13.234461,-55.877754
6,30.03378,-71.06079
7,-36.278305,-2.7917385
2,68.30655,7.0457067
1,-53.83306,28.511414
1,-54.480297,30.63305
6,28.824593,-71.51623
9,-28.155676,55.966106
9,-23.385014,59.4324
8,39.19789,-30.461712
0,-43.41857,-39.22228
7,-56.40202,-9.299753
1,-55.54813,31.670069
8,60.14907,-43.32194
1,-43.863285,25.040113
8,33.554565,-21.509102
0,-15.900159,-14.896645
7,-46.561527,-8.436623
6,29.095585,-74.974724
2,59.211384,7.007365
6,23.99479,-55.780956
2,72.54355,8.356607
7,-41.425472,-3.1867945
3,57.8778,55.55076
2,50.67075,11.617922
9,-23.69042,49.89321
7,-36.240726,-4.8794017
3,60.62905,57.386234
2,84.09397,9.333252
3,65.01342,59.477486
5,-10.255185,-53.170753
0,-48.46024,-45.682713
9,-24.998158,56.638226
7,-56.69054,-8.253396
7,-59.09888,-13.167015
9,-27.29546,60.119617
3,48.914238,44.899162
5,-13.283052,-61.964417
6,33.61793,-74.00733
6,23.090626,-62.202946
5,-5.55185,-56.190495
5,-4.610602,-28.0452
0,-38.064686,-38.252033
0,-50.418438,-47.625813
0,-40.880844,-37.105587
6,25.574013,-70.17623
9,-28.044008,52.69925
1,-52.680843,27.500841
4,23.815405,78.23076
5,-15.151099,-61.982677
9,-25.521843,58.219036
0,-37.071148,-36.895306
0,-33.27908,-44.677876
4,20.796867,81.49152
8,35.84595,-22.841333
1,-51.52995,28.145576
0,-52.513577,-48.911015
1,-53.221836,31.099268
8,50.937267,-33.731133
2,67.32557,6.483679
4,18.411366,74.00058
8,44.19107,-29.042116
1,-40.32266,24.706991
2,57.954426,4.355546
5,-10.981788,-45.071835
6,24.600851,-70.504745
6,28.225174,-62.695507
1,-43.07813,23.965307
3,36.300472,33.86816
5,-11.894532,-65.4476
0,-30.621956,-32.34541
0,-48.77198,-48.950237
4,9.848596,71.00221
1,-56.472042,30.382174
6,30.959454,-77.74804
2,77.23996,9.558317
3,52.78773,45.289104
3,44.878254,42.84571
8,33.975853,-19.086199
4,23.686422,67.15493
8,36.520092,-26.939137
5,-12.642631,-49.23016
1,-52.841766,27.891142
6,20.754244,-53.177498
5,-9.046976,-48.656662
7,-45.647915,-6.815358
0,-44.37789,-40.195873
8,63.63285,-37.197308
1,-48.63509,27.40005
9,-21.107426,45.68701
6,19.730019,-53.202015
0,-37.022366,-35.777317
5,-16.466743,-56.49382
1,-50.65595,28.539476
7,-18.705387,-0.14962949
2,87.43817,12.154918
3,39.601765,33.553997
3,35.004528,33.945934
9,-20.849987,37.60546
4,18.538136,67.50514
2,43.55679,2.724685
5,-5.7665997,-29.518408
0,-31.415588,-38.233047
8,40.985115,-23.522995
4,20.4176,88.07094
0,-33.43228,-31.46562
3,26.739529,24.269428
1,-48.91978,28.494703
9,-24.604893,51.52085
2,77.56105,11.118384
9,-19.384584,40.309975
3,37.475266,32.329544
6,22.714329,-60.956978
4,19.015726,62.826515
6,22.393995,-54.17647
5,-13.990498,-53.67667
1,-55.34847,32.352024
6,18.290453,-54.429363
3,46.983994,41.985813
7,-25.479774,-3.4194512
9,-15.471165,34.67895
8,50.827007,-27.238102
0,-35.359097,-33.65402
8,34.40222,-21.424124
1,-57.472134,30.398584
6,34.19544,-84.86771
9,-9.030691,18.692097
5,-12.582833,-54.199627
4,8.976403,41.125977
0,-40.143982,-40.55265
5,-7.6324387,-47.331165
6,27.20213,-73.637
8,38.60456,-20.3935
8,41.36714,-23.916899
7,-61.731655,-10.718884
9,-21.59943,52.285908
0,-43.70285,-43.127613
4,18.775822,65.89807
6,24.130314,-57.544895
1,-47.40702,29.018023
8,51.60024,-35.81251
9,-23.769753,54.803513
3,46.303234,48.770836
0,-18.523693,-15.853603
8,37.513237,-23.889462
4,4.619892,41.949165
7,-48.723392,-7.7649345
8,53.266678,-34.092175
1,-47.380024,28.432598
9,-25.49992,54.15576
7,-29.523724,-0.0014921986
1,-42.87131,24.318941
9,-23.04044,58.840183
4,14.253385,45.31831
9,-24.506153,50.671055
0,-21.924425,-21.388182
8,19.037863,-13.018677
5,-4.6363754,-29.933756
3,44.233974,40.433083
1,-51.10454,26.99891
1,-45.731464,28.361603
4,19.089281,57.64104
8,34.54359,-20.976753
0,-33.392998,-32.190716
8,38.52983,-25.710829
7,-48.592545,-6.7731247
0,-48.869694,-45.211605
6,22.15066,-66.309204
7,-62.87077,-9.842978
0,-45.58428,-45.12712
0,-48.777386,-47.365505
1,-51.374634,31.217161
8,31.003868,-21.88437
7,-29.911499,-0.48467463
9,-20.495474,45.127735
0,-37.619198,-32.000507
7,-50.287273,-2.5341249
6,32.736473,-75.71616
4,3.4109726,19.712454
8,44.559887,-28.906729
7,-39.152203,-4.697313
9,-17.476166,37.2157
8,49.167492,-26.185379
5,-9.925044,-50.682858
4,0.62127924,63.303707
7,-44.163757,-7.8164053
8,36.66736,-23.77811
9,-12.654176,27.382067
2,61.787216,3.8426309
8,37.02876,-19.626547
5,-7.8493733,-37.550957
6,32.144688,-73.00473
8,22.918823,-11.101308
0,-44.988255,-36.90684
0,-43.24791,-42.637173
8,35.791576,-22.587337
1,-48.605663,28.113596
1,-51.089024,29.282125
2,57.532032,11.130871
7,-36.45049,-2.7038143
7,-57.98042,-9.017896
7,-27.624733,-2.7916663
9,-21.089022,40.0527
1,-50.34367,29.619793
4,18.535788,79.84337
3,37.239147,42.885555
2,74.80233,3.1752682
2,57.52815,12.281946
5,-9.2536955,-61.70934
3,49.83084,49.590412
8,54.555187,-32.223686
1,-53.290974,31.999937
7,-46.887096,-1.7968508
4,20.710152,67.2814
2,42.393917,4.5874557
2,81.61802,8.626552
4,11.796324,63.492374
0,-46.08974,-43.102608
8,51.578358,-30.51351
0,-42.36752,-39.473934
8,55.37144,-34.41283
7,-35.901287,-2.5260136
0,-46.967026,-48.48293
8,46.458717,-23.183294
6,38.42035,-92.96255
4,19.270575,83.792465
5,-11.1437235,-49.18158
6,34.00046,-83.766655
4,12.178649,67.20501
4,21.186972,75.157425
5,-22.284363,-79.24936
9,-26.046238,60.909267
2,67.34565,5.2468786
3,41.851345,41.82005
5,-16.461409,-62.943718
8,55.271168,-34.981426
7,-40.30241,-5.688309
4,22.575727,75.9106
5,-9.6628065,-42.142742
7,-45.285904,-7.062506
6,22.921598,-61.314556
2,65.718124,6.9826927
6,23.4988,-62.520775
3,54.168995,49.62424
2,66.92062,2.7565231
6,27.710403,-74.58868
4,16.827568,49.99065
9,-23.907934,59.096725
4,5.3615265,46.62088
6,27.58035,-86.54097
9,-24.38808,61.534367
3,58.684807,57.472378
7,-61.30324,-12.102976
2,52.529778,7.006958
9,-16.893904,31.461298
2,61.09992,4.7715645
0,-31.445553,-31.757593
4,13.622139,57.947002
5,-5.820608,-28.138865
6,27.75689,-75.42177
6,31.491568,-72.45495
9,-12.730923,28.732862
1,-47.960915,26.48083
0,-32.08321,-30.653067
0,-46.882885,-44.849995
2,69.807236,5.7405863
8,56.727398,-34.141163
5,-12.015778,-50.75109
3,43.857132,38.94286
5,-16.306614,-62.35519
5,-11.558001,-71.13145
1,-54.797855,32.223804
1,-38.42839,22.252714
3,44.256893,44.956047
3,25.667353,21.1551
3,37.130924,36.305428
8,56.535526,-36.2232
9,-21.44565,53.6592
0,-42.030457,-40.871895
7,-25.507631,-2.044277
7,-44.490894,-1.8149168
8,66.73185,-43.615467
5,-7.989888,-35.177128
7,-47.047955,-6.15217
5,-10.258637,-42.23285
2,66.31506,17.747776
4,13.397063,42.764023
2,74.60154,8.297426
0,-43.611713,-40.979893
9,-27.82026,54.585968
7,-52.845844,-3.732581
8,58.401943,-35.10085
1,-48.408024,29.7414
2,57.268562,6.7116504
1,-53.801014,31.816044
1,-52.57404,30.39099
3,50.91241,46.751747
3,32.522766,31.33332
7,-51.608574,-7.651324
1,-51.34251,30.280779
6,33.45123,-65.92255
3,36.63371,34.2103
8,40.134422,-32.257336
0,-49.2634,-47.57417
0,-37.54666,-32.171234
1,-50.46954,29.658007
7,-53.47249,-8.490613
2,50.87085,4.498779
9,-22.517742,54.980442
3,39.111248,36.313168
4,17.240639,51.1036
4,23.112268,74.72695
8,46.130924,-31.2578
5,-4.3969593,-24.471199
8,35.44185,-21.880262
6,31.72561,-78.48453
0,-43.22891,-38.35277
7,-42.754726,-7.4062867
8,34.57359,-24.339767
8,53.533512,-34.788273
6,27.072214,-53.19366
9,-27.067657,59.357624
1,-51.877872,30.615364
0,-48.73872,-46.941715
1,-53.496273,31.878756
1,-52.045773,32.00129
4,10.037955,55.142994
2,41.29011,5.216275
6,12.339511,-38.176163
3,33.381046,32.616642
4,15.826627,59.634632
4,18.673878,74.92661
7,-53.810116,-7.009633
5,-5.509631,-32.375103
5,-9.040715,-48.144634
6,30.526556,-80.96052
5,-11.446932,-41.039753
7,-44.775547,-9.3926525
9,-19.57777,50.23536
8,58.393253,-33.91526
8,65.62176,-39.029133
9,-25.51046,61.238186
5,-10.0441065,-55.414112
0,-39.941715,-38.245872
5,-10.297298,-46.871426
1,-44.744366,26.680304
8,36.016273,-25.091621
2,42.140804,3.1123703
9,-28.17435,60.25738
3,47.129368,42.89225
5,-2.790845,-26.426542
4,21.389687,72.0171
1,-51.541805,27.474966
5,-6.2365723,-34.0472
0,-38.905094,-35.591476
6,36.749474,-84.91118
6,27.381248,-72.30089
7,-42.99914,-5.5782385
5,-2.4360578,-45.08901
8,44.555782,-23.359652
9,-14.759297,32.06644
9,-31.363146,69.80389
6,34.03674,-74.50809
0,-44.81009,-44.247772
2,27.98684,3.3263202
8,47.895134,-31.011082
3,50.732944,49.541965
3,46.606087,44.166256
1,-54.144314,32.558575
9,-21.760769,50.750782
1,-48.368877,28.93192
5,-10.712411,-50.95567
2,33.321846,2.5897188
5,-8.688768,-35.787262
1,-55.147552,28.76185
2,47.871246,6.9222574
9,-18.282688,37.25691
6,23.60516,-56.02681
8,16.67027,-11.421796
8,52.297733,-31.245197
3,57.623566,55.28001
4,23.529762,69.28438
7,-34.921795,-1.7825075
9,-21.943424,48.119946
7,-35.43999,-1.5664192
1,-48.615185,30.816246
2,99.89597,15.38349
7,-50.055973,-7.0075645
7,-57.67027,-8.334158
1,-52.22622,32.095963
0,-46.070915,-45.73193
2,70.6509,6.893653
9,-18.828857,46.527184
3,59.216793,52.24856
7,-53.937637,-6.5778656
5,-6.684749,-35.136585
9,-17.965668,38.858807
9,-19.055298,41.42597
0,-20.205864,-22.629385
6,28.306381,-68.9631
0,-50.798664,-45.057934
9,-29.562336,66.37142
3,24.63193,22.181547
1,-40.70446,23.199617
5,-1.9469872,-28.162474
1,-41.067913,24.68411
8,47.635868,-25.579353
1,-30.21193,18.505175
3,45.76169,47.901867
2,49.25091,6.548643
3,28.050613,21.032537
9,-9.204079,22.022335
1,-49.524628,26.56391
5,-2.4632215,-14.624819
3,32.244625,28.818521
6,25.230282,-53.907078
6,24.532166,-63.300655
8,56.09109,-32.449364
8,53.090252,-29.118929
1,-52.84311,30.75305
8,53.684765,-30.818228
2,33.670494,8.814358
5,-15.494427,-58.714977
0,-48.845943,-42.792564
1,-51.480022,29.417946
7,-43.54292,-5.535636
8,31.431557,-17.814573
7,-45.38963,-9.256459
0,-48.197926,-40.916428
5,-7.27411,-27.618677
4,17.095509,73.55197
8,54.857056,-34.062183
5,-13.089865,-66.7909
2,39.62602,5.8976088
8,48.714,-33.809235
9,-21.95996,53.714176
7,-35.12247,-5.821284
8,26.916159,-15.088877
3,39.132378,34.30566
7,-46.272827,-8.37226
2,48.0246,8.196865
1,-45.287056,29.145456
1,-48.519085,29.738667
3,33.992752,30.121584
2,43.63417,2.5119548
4,14.041673,77.19284
7,-53.487415,-9.275881
5,-4.665639,-24.107012
6,20.850527,-48.93608
6,17.934893,-42.203407
8,33.419353,-20.145521
0,-47.91875,-42.156097
7,-38.94412,-1.5513555
3,31.274948,29.853983
8,49.15153,-27.629665
6,28.331114,-67.10377
4,8.3478155,76.65535
8,57.514652,-33.6534
0,-51.18676,-42.2811
7,-48.52383,-10.669712
2,70.05836,7.1090946
0,-47.250458,-45.01929
6,35.920612,-82.82864
4,23.52459,80.58724
1,-43.56229,24.573664
2,57.522213,5.2991905
0,-49.800426,-46.48662
7,-59.820927,-11.068423
2,68.54439,8.484813
7,-37.469345,-5.130932
4,7.3394947,53.907787
5,-5.814634,-30.756401
4,18.477234,67.217575
4,16.304539,64.8874
7,-54.65231,-8.361517
3,48.318645,47.20266
9,-14.633504,36.073154
4,18.762653,81.25506
7,-42.6615,-5.274702
2,55.848503,6.940523
1,-40.065006,19.010973
8,52.16253,-30.571447
7,-32.246487,-3.276776
1,-49.860725,30.72082
4,15.1692095,79.55216
5,-2.2423499,-23.929916
0,-41.407795,-41.510956
1,-53.03036,34.31811
7,-56.340176,-9.226674
2,46.784725,2.798633
2,59.18115,8.865501
4,21.661638,73.50787
0,-46.18742,-43.09489
3,31.419418,28.904408
8,40.22626,-21.361877
0,-50.13225,-43.2897
2,50.246037,12.056723
0,-41.9232,-40.52032
3,22.665655,22.591347
0,-39.215233,-35.60706
2,58.66509,12.112283
3,42.573364,44.56148
1,-27.099821,14.460577
3,43.25412,38.995865
3,40.19374,38.875458
5,-6.2580385,-32.259785
8,23.6027,-15.073059
7,-45.1748,-4.8905478
9,-10.868371,29.280893
0,-41.701786,-34.66096
0,-40.152836,-36.810696
6,16.046328,-38.250954
1,-44.172527,24.065771
8,56.93902,-37.426598
1,-54.696037,31.902605
6,31.92393,-86.31925
7,-53.948055,-10.757553
3,57.647816,54.90379
2,78.62067,11.230582
4,16.963356,54.793736
1,-46.185123,24.985989
6,32.592136,-66.8337
0,-52.541843,-50.140526
9,-15.277612,56.29127
4,11.557014,71.34213
9,-22.700613,51.932312
3,46.467304,40.42484
8,57.642284,-33.275215
3,48.87815,40.106377
2,40.921658,5.2391834
9,-20.321396,44.64879
7,-57.32327,-5.640156
1,-54.471554,30.460249
7,-36.989338,-4.6362286
9,-27.408463,58.453938
1,-44.540794,28.919178
8,36.379696,-18.283957
0,-38.857166,-42.662945
1,-46.086033,27.374716
1,-49.045784,29.830618
6,25.92911,-64.30014
2,50.169415,8.343174
1,-40.016182,21.526773
3,35.8787,35.54179
2,52.56253,10.126806
4,23.34578,70.06887
9,-26.063496,53.579872
7,-51.46555,-6.998098
2,60.051434,8.691071
8,58.53509,-35.025734
2,55.949142,7.6099315
9,-24.691124,57.980694
8,40.933846,-24.461222
0,-34.908825,-35.190304
9,-8.721953,25.392683
1,-43.9011,27.45125
1,-45.911022,25.27437
2,52.92804,8.221991
6,23.45989,-70.872314
3,20.197472,18.969671
7,-47.491776,-9.644791
4,14.724244,65.90252
1,-44.54634,23.618952
5,-8.817771,-43.39779
5,-12.237039,-37.85075
6,21.752619,-60.720303
1,-56.827206,31.06936
7,-43.791233,-5.456742
4,22.865541,69.756454
8,45.794018,-25.55474
3,42.34269,36.891712
9,-27.384884,58.198383
5,-13.055864,-61.951
0,-35.01071,-36.32349
3,27.31217,25.477262
1,-49.676357,30.849457
3,38.098644,27.855255
